id,is_pass
15795_184,0.9164523837025624
4415_10,0.6798888880795472
4675_61,0.20462781752377016
1000_3,0.3834714072370035
5636_10,0.45733631272101805
11114_103,0.7897981794316369
1479_153,0.7499480246204464
4039_107,0.8209936747315693
15296_182,0.7420955223017881
13847_32,0.6039405562141134
3143_30,0.5811111187213827
14652_39,0.9127839643580526
1729_28,0.9054085365087292
16581_184,0.8253257617420267
13085_152,0.9346146571254226
13497_62,0.8707518284470955
15361_45,0.5457789599474191
14879_158,0.8870187929756094
587_84,0.7466498292820943
11649_86,0.6217115864211679
72_43,0.47143269058525367
19051_123,0.7752343991585515
8627_131,0.9836693424051622
19926_159,0.6209517157935823
3169_72,0.18936510898908415
19046_32,0.692241974758295
8410_165,0.6644855068434472
3000_24,0.5323598184526408
4008_24,0.5270127437171417
14337_36,0.46137229728585527
18684_146,0.8714247662898857
4774_28,0.9061117351871527
8002_18,0.9760024133806297
13672_154,0.9025921612591746
14078_178,0.6959188414167331
9792_165,0.6647083856737478
3572_115,0.11452391872294555
3911_48,0.959258666042288
1074_45,0.13689982494743078
10996_31,0.8299568806367849
11232_81,0.5716495220473993
17267_111,0.7679961768319401
4666_30,0.9153767871724566
9241_96,0.910724497051668
4890_88,0.1561012182793653
6495_122,0.7342314803046703
6241_127,0.43320703230207436
3647_12,0.10518794158627327
10654_82,0.7522978432611153
8533_125,0.8341842352082323
1484_24,0.3935873419732348
18456_33,0.8470381594918357
1189_142,0.9755792862976342
7579_64,0.5196544958936606
18668_103,0.8759102845828362
13336_137,0.9852213022213384
11325_50,0.23055293244616137
16659_156,0.867886295861636
8886_157,0.9405616671877703
14810_94,0.47474988950363667
6501_131,0.7179950416170129
5246_168,0.8113990838499995
14678_155,0.9181389663552594
5419_114,0.48793007047534415
15051_99,0.4100288058930707
5534_134,0.8911317005612125
8255_23,0.8847705301205266
14826_183,0.7260860703063238
3588_159,0.7860280970200204
19640_114,0.5765925533135468
1685_98,0.2532678492228334
19656_70,0.5927706756811014
14043_138,0.2249826872211307
11899_163,0.5706216321650364
6244_11,0.29410944072709266
2496_21,0.8500781363953813
4265_45,0.2811851642980431
14015_39,0.9263503558331618
18716_49,0.8895144456049487
8775_81,0.5707123455465901
12198_23,0.32211802973807924
12853_57,0.9670400438861966
11019_127,0.8494152133359385
6388_19,0.5236398247578979
18213_28,0.9597112095925585
14120_35,0.18984040253957318
8535_132,0.887410609404878
3747_86,0.07789969340806015
12921_175,0.8018866074990538
14124_48,0.9001885457512518
5259_34,0.20801072434815723
12129_126,0.7986951776999142
1522_59,0.23805771007474819
3705_142,0.9708990272758004
7149_116,0.24871414354206098
4619_50,0.15975541259581344
4884_1,0.8600979995064582
14889_153,0.8740116048870892
11314_168,0.7282317925686411
9940_85,0.8123324603539844
2127_142,0.7530489816203939
2246_73,0.23266846221258253
1447_124,0.373689172307234
10283_133,0.22101017088867198
14002_108,0.6896401899338125
7929_142,0.9712919941783114
9603_167,0.9254528498207126
17067_159,0.8192799953014607
3573_119,0.9012911600008506
2917_94,0.8631612205225739
446_28,0.9454269855884605
11591_151,0.5038042580480436
7733_48,0.5739790632528626
13853_41,0.8666369954833928
16134_154,0.9921063767106678
14704_47,0.8330821724739457
6376_117,0.9480483315526961
9392_170,0.7981886611637282
7528_17,0.9087687713315046
14332_59,0.9111881432263577
19724_75,0.7261987269270617
14177_137,0.953915897986347
5046_61,0.37721191584770114
16678_152,0.7189667582776658
691_62,0.7487449435382347
13793_177,0.4510507218594709
1458_96,0.8150728752577081
6763_12,0.8686311344907206
10950_64,0.7755013373760113
11499_129,0.908126530657293
1080_132,0.9028580304805744
6879_12,0.9278314016951555
12503_177,0.8174550189249706
20062_3,0.9492500295617837
19810_91,0.7074874936936756
462_145,0.7903707445348926
6774_169,0.9011060596802022
19586_151,0.6907895482511807
18599_156,0.7384806225732968
1263_123,0.9417124242337431
7027_116,0.8541454649852487
14830_99,0.07512756745026068
8998_128,0.9035847524026341
10658_125,0.8429789475405352
16443_96,0.8050328091808648
1699_172,0.49169723070919785
2647_61,0.3057094617718067
12178_133,0.9069045069132851
6169_11,0.4621667587773028
5048_128,0.8341939288151776
13212_53,0.2897727002128122
3238_17,0.919398338321806
8948_136,0.3910954429972581
192_33,0.8101441320043966
7727_18,0.9681746065352894
4851_137,0.9549060519981578
17862_55,0.583259705543564
16984_150,0.770945988810703
4605_1,0.3273540042033478
418_1,0.4307404132870372
17718_59,0.8450731069772757
5001_99,0.2246454792278588
5926_113,0.9645546298129829
6869_40,0.6012063171140676
5719_19,0.8834983477689033
7184_130,0.9835480360132365
6709_84,0.5548881566532661
17404_182,0.9356934832378735
8442_58,0.23665854489021462
9820_22,0.6144268527180057
463_124,0.22524129406851845
18524_4,0.6693849183828139
13325_186,0.485055936072773
7890_62,0.4718151106993155
11103_165,0.735177389891288
12734_95,0.7860206092399527
2590_10,0.7331882996606736
1237_131,0.9451578030898804
1335_69,0.07652902612781298
9974_54,0.7992569968543475
8549_140,0.17665339275897834
8051_130,0.6754101559094028
3044_24,0.7534362550416167
5558_29,0.8207893886035493
18483_59,0.8270784868976079
17214_95,0.9190968338952851
17076_58,0.16354680265955657
8542_32,0.6522508232941777
20097_47,0.17946529185405835
13735_87,0.9215632786537375
7099_62,0.25159611378531865
7994_129,0.8921264245871209
692_96,0.4855969619865921
7409_18,0.9343476446469042
1578_160,0.7780710626874052
8387_133,0.8909081881082045
9019_26,0.5960246841820324
9776_131,0.9871565144779897
1519_113,0.5539858293682867
5337_66,0.4649938333725452
14764_152,0.9605259801788022
2575_72,0.2332526428860145
16358_43,0.5982954719211192
6124_61,0.8974064894279918
9612_164,0.9698424446123158
2283_180,0.2964353341065891
17922_142,0.9589209536033865
13715_90,0.5607309940982312
6602_69,0.712773971442586
4004_60,0.4679883105248721
2918_127,0.6764937062069143
977_69,0.44065945807401646
14353_172,0.6731987084948781
2610_22,0.5962529969103175
17570_43,0.47688786087556395
11959_174,0.5793915220059586
13041_143,0.6361047645183324
7442_73,0.1440199442622951
12917_177,0.7227947685338157
10869_59,0.8462486901947326
14348_35,0.09557380212392713
7064_101,0.9330982388968856
4200_89,0.22898184395874852
5462_69,0.8330046758365002
3743_13,0.8877558058136918
2937_87,0.17674528001460418
6824_73,0.36836560157035564
15732_94,0.5316818111051647
265_26,0.7785959152562206
19236_52,0.9345461906010846
843_106,0.9475972913475484
9909_22,0.42017222755533956
14290_52,0.8372990097861335
8564_65,0.6841968877670448
3064_39,0.7792165731448075
3981_65,0.183074985964272
11465_129,0.9525576654421163
10598_62,0.939987085187431
13862_138,0.8995772860443912
3116_149,0.9534432554939697
10933_130,0.9290079639906036
7258_117,0.8864030317002893
17727_110,0.7230832440509054
18133_66,0.6480568558809375
7845_74,0.8993652751633074
12396_40,0.3905653104839163
7046_75,0.8646516311894785
9022_52,0.9314900281955475
11690_174,0.8928089400031725
14438_143,0.988553295231071
14657_159,0.7727104706454835
12129_54,0.5471997593538793
11062_62,0.9523376828602391
16897_181,0.4558777335455326
17257_47,0.44049419517444294
9727_97,0.7016172673271717
11293_22,0.27844143936224747
14938_180,0.6918410419174377
7384_71,0.6947598869477866
1918_154,0.9840550232342251
1578_149,0.884058301204105
18151_19,0.921255239057527
19675_27,0.981525400291823
9949_100,0.5814900447390983
18022_126,0.824186974413957
9849_63,0.3511633348231453
14592_138,0.680386169977942
3207_95,0.36849879989907164
20060_74,0.9477363678020567
1637_165,0.8856114909199444
7472_122,0.45256366381284024
11923_161,0.21979849829794268
18014_101,0.8362327360064651
10675_167,0.9769881857573012
12688_52,0.356871848283563
1580_56,0.1741237332399956
6937_131,0.9077901881663283
19691_78,0.375329193635005
4709_23,0.4715877424091715
3002_144,0.6850532660986627
12827_158,0.7820879074070137
9009_102,0.9302046189558896
12330_61,0.7468974870074333
8254_23,0.662003574412158
5779_25,0.8294547683970165
4277_48,0.9664388748826618
435_68,0.9608203229296943
14804_150,0.968673063305255
10952_84,0.4555330795892191
14526_144,0.9190736204476179
509_41,0.8977457720880591
5540_56,0.6904132778925257
15991_94,0.9329895192754631
5841_73,0.7860799953655535
13362_146,0.6230336578677927
14928_179,0.1771995471537157
17136_112,0.34802727212497314
7057_11,0.15660549974085775
8491_135,0.9132257859851054
5322_16,0.9550915090513519
8749_23,0.2211441390820195
17976_81,0.9105180599322314
1542_21,0.9114357464821454
469_33,0.6651798764737701
14570_39,0.9802021160376626
6779_66,0.8797828605512318
19047_19,0.6119381043373805
10545_24,0.8741887086823537
18976_11,0.8745875296544242
16397_96,0.9325844053769416
3378_15,0.8493530369068542
9435_41,0.7009741028881623
1785_8,0.9140044336145287
11973_50,0.7474741203030519
16664_153,0.9212960768228143
15904_151,0.8578602755543502
18712_136,0.7453764795045611
3284_113,0.7165806082995934
18818_71,0.2342072446071038
14897_160,0.9626705856707701
6181_21,0.5101750492369918
18624_36,0.655589511280999
14738_58,0.930733425662967
2264_53,0.8743185520204
13740_150,0.75191262342902
4950_102,0.9607125529844379
8073_166,0.8333015406457621
419_7,0.8619702315218208
886_126,0.8548805807404186
2130_137,0.6718178743010113
9693_96,0.7902654765862043
4344_66,0.39824861910026543
14827_159,0.8916520909597818
87_2,0.43332096149590815
6443_19,0.7492807353596841
13142_59,0.804185406537932
10585_58,0.4252880468461572
12284_28,0.8867923626998815
10284_29,0.7374592078273027
19314_25,0.8595036087004859
7382_76,0.9191253015950367
7997_16,0.9732596622433514
1631_6,0.5652936867951233
6934_19,0.898912511617549
3528_68,0.9237522543665925
2170_125,0.7746113448898181
2487_144,0.19988571402108768
16541_159,0.9596755782783624
3428_128,0.25061613212409395
7915_70,0.8631511487741593
11525_143,0.653411318084989
7657_14,0.4863204804689578
2737_35,0.9201090893233822
3362_83,0.5965144881679233
5884_50,0.16261174108265203
14879_152,0.6288693067052016
19207_59,0.21794669678146641
393_71,0.40020703793624474
10829_162,0.7082139826620925
12640_29,0.8318966045892539
10665_134,0.9092562065468098
4872_113,0.688353934034914
5890_123,0.8852945001664322
13977_64,0.9399631615522
11452_132,0.6903502250958098
10270_163,0.24906360770282657
5272_57,0.6990799673690516
19007_92,0.13347444756489976
6268_16,0.9660060799718616
6363_90,0.04771027011878904
10298_52,0.15336661885758818
14568_91,0.7242974784758099
14538_32,0.7121027587078852
18494_126,0.48170921292669544
16041_183,0.8341685061080599
1182_56,0.1841609341537541
19693_153,0.4529496035717151
6955_123,0.7478980160080239
8285_24,0.5892720815264968
10620_127,0.7689187297249204
7850_74,0.8519339174865382
17404_186,0.7660479349762636
15735_44,0.4243454198321675
3684_54,0.5597287094974365
15849_156,0.9346525343781988
2268_57,0.8047430718236124
12012_126,0.27395994529572637
4363_18,0.9176523093842631
10276_83,0.45474213193390756
7561_115,0.7046586795133597
4900_13,0.8846076156837486
10679_184,0.8557002183314373
18779_143,0.981158941922434
17525_94,0.6600057662137431
14511_172,0.7585062888499362
4116_6,0.6597957533579016
6967_74,0.4129223252729819
472_5,0.38337141431837496
8926_82,0.8669597520707303
7971_40,0.940764000457977
7699_11,0.16941781761774158
11665_140,0.9293785732819324
15126_149,0.8640769603869272
12428_25,0.5049544640117368
18803_122,0.8915115792989755
14770_152,0.9574469450500817
18130_39,0.956379127349141
14228_171,0.6679749238418806
6200_17,0.9733856466867818
2620_95,0.7551446361387357
16158_43,0.4579625583546363
14868_179,0.6651821909216423
2349_148,0.9271139855826512
13142_57,0.9222963718985803
1231_128,0.7651438645672726
18709_121,0.8969591874796712
11142_23,0.8570157087063194
5703_26,0.42058046826479945
4194_56,0.14527091663398145
232_93,0.47884772595552344
13278_91,0.790575978751624
1494_52,0.4080334745275845
17749_43,0.5089011794010014
19489_61,0.7641145539082357
10748_125,0.8242546138528635
7777_116,0.9113498592855408
7272_67,0.3437909357010597
17551_47,0.541738583442066
1010_10,0.7770990349527989
6253_137,0.758702160027638
16635_149,0.7568042938414042
2072_22,0.3315961543884671
11425_138,0.9272693351995145
2159_19,0.9300242781331101
2659_26,0.445606176484975
15973_58,0.7744357850048758
20098_44,0.46849533218098854
14509_173,0.9391208315951236
5762_87,0.4156190180798625
9599_165,0.9060394603131613
9458_53,0.9479019672158013
431_152,0.854927478196605
11347_103,0.9105079431649347
14694_151,0.8551330401903979
6602_68,0.9345902672199053
14729_186,0.46605312135267973
3902_25,0.8819272965293833
3277_114,0.40274125882470313
7334_12,0.6995531858861502
12620_58,0.35961000582966046
3151_117,0.6627737330958384
1364_80,0.9537768760899434
6535_145,0.41204086700832077
5344_84,0.4801106852131276
18129_51,0.6694018934990685
12452_61,0.8469476498531413
9620_30,0.8184321962421565
12238_30,0.7814422166908674
2084_39,0.8574110619977053
8458_166,0.8706667164724867
15243_57,0.7563995694674913
6049_26,0.8480347581915852
12579_36,0.7851220102309302
12552_33,0.3588519599779895
12407_25,0.828575116758526
8817_63,0.41358761370522407
2577_57,0.8805300650646379
18849_61,0.5664941172850751
18648_29,0.9331420797764137
11618_64,0.30688627923093315
11334_94,0.6804003694950913
16530_43,0.42985742478611233
67_15,0.8847138241216799
7120_16,0.9637671307046738
5930_23,0.15541548374233657
16547_182,0.8398407113346852
4165_121,0.4156978985349795
19769_17,0.9506561070105932
12213_88,0.9818951400416057
10510_131,0.8560644881918463
5608_43,0.49475688934927264
12142_61,0.4552021698478193
10598_131,0.9907821296597131
6534_111,0.7735257448248873
10205_82,0.9461684344124611
17848_53,0.5340639624523406
12356_178,0.680188531232241
6309_155,0.9458051179760508
7456_18,0.9787513922927322
13303_91,0.7230729455798648
13018_170,0.4497257927170798
5762_93,0.14810200307115037
109_119,0.9894418768332094
3451_56,0.1127254142401101
17926_83,0.28620659817972105
8281_84,0.610315063189181
8697_131,0.7475704016610576
5304_48,0.21029159127252717
16647_160,0.8825406636514431
11611_135,0.8546280364992709
9770_166,0.8720678058588718
16996_154,0.9446936039324153
10790_130,0.9352487340074686
4619_55,0.14024288089883716
15972_158,0.7079660780168346
16214_153,0.8669596464189997
12653_38,0.9279519567992115
15347_155,0.9770945543014564
3404_75,0.2682257856931468
13606_58,0.8339211524954053
13669_88,0.7022210575926212
69_15,0.9319073317588138
12865_140,0.7813396269677073
18948_98,0.8497277546303411
17219_153,0.8846571703697342
3943_105,0.9631117502528691
13221_137,0.9610635076391504
5427_70,0.7787436048779908
11624_168,0.8912841290749148
7699_13,0.16780341152401185
12789_176,0.9241034747579672
18279_11,0.3201079459797063
17294_61,0.7619754704234468
1915_28,0.8480498983516656
1447_119,0.7796484491206862
13224_178,0.8941077973417554
18184_98,0.2617923780677091
2729_149,0.8773457722484025
20092_126,0.681334147747246
15145_154,0.8798969328580939
8638_129,0.46484790909758866
11418_33,0.30184998694378684
1240_126,0.9291513643678702
7746_51,0.16337304867765284
13092_40,0.8995298979276823
280_96,0.8785896403642459
2287_126,0.8037485132058854
11657_21,0.8034608183818097
10780_101,0.9313329984528224
16470_96,0.9666676132019776
10615_29,0.8576622614375622
12581_30,0.9670140314101667
19653_142,0.985384644846742
14531_148,0.8781566164640425
12432_52,0.68829354008689
6236_68,0.9225414238239411
6793_11,0.8866674055414495
4580_146,0.6114569932900318
14540_173,0.8426351375731356
11756_27,0.9804359215432641
13926_176,0.7452915716763218
8487_84,0.5696001091949714
10440_130,0.7761743197425716
17305_179,0.8234106916306545
10411_163,0.42496070040979805
18231_94,0.9376359430732706
5766_10,0.36251795622043625
16215_95,0.6554173615627105
17313_158,0.6491919025366766
3384_27,0.9607296494695912
13801_42,0.7583794341353317
2983_84,0.296314990185009
14305_174,0.9011247081719757
2652_21,0.6558499557001881
5069_94,0.8263866446996312
5694_118,0.9491998522626075
10944_28,0.9084730765887251
18873_144,0.9440175769419935
7739_48,0.6398685810413283
17106_183,0.9165771338065895
17315_185,0.958215119152122
12044_156,0.9551567102432023
7326_75,0.8121568665661468
19569_96,0.411184407255759
18301_85,0.8647731016324322
1425_66,0.44181897493387784
6565_14,0.7791553059658829
5209_126,0.5825957664475025
2053_151,0.7953632238931363
7461_122,0.46138682279833576
12772_143,0.9179245399238373
9955_168,0.8569534036015246
6856_122,0.8492334208084392
9669_52,0.8469687418211483
7290_16,0.9233384337182963
6059_70,0.8667485666118668
5773_101,0.9498962525840526
17526_111,0.8447547662928231
9967_82,0.6749696982863624
1584_99,0.19307150157038097
19388_14,0.882234485846031
7667_127,0.464135286172199
19636_21,0.6782428080052713
11529_30,0.8780614720330125
6379_19,0.8104417375279046
18064_102,0.5322033462774199
1559_106,0.8011192493261993
118_95,0.5580980970656496
13899_172,0.6709757278369315
6498_92,0.5482180165300107
2056_136,0.97522216986001
9636_50,0.4372731320003924
10579_128,0.2749739639125782
12728_177,0.7114547240178397
4941_54,0.19789482481082882
4057_121,0.5992449163982349
18743_116,0.8585896316506358
15508_46,0.5015478448083127
2790_147,0.8123049654092459
7513_41,0.7873536644566264
938_77,0.4152199786704993
4612_83,0.09054046106531419
7475_135,0.9469661772879103
5552_72,0.1290898844671512
4045_37,0.4656657195938117
19634_106,0.9778641209875721
9833_21,0.8711059986905751
9365_165,0.8847245994807104
7383_122,0.11381400206681289
1297_123,0.7489737456865938
10996_22,0.8394401674800354
17323_45,0.5423122071960084
10683_140,0.4061208035528912
8987_25,0.6979457177738148
11962_102,0.6326933673063487
17151_45,0.12770703666373626
6756_44,0.23706475285080358
5887_66,0.6602584998326287
19407_42,0.72477164103796
12697_47,0.42131845643562366
1920_39,0.8676578656350288
13587_94,0.7890678464248484
15871_186,0.7010077323256597
6439_71,0.07280495814917119
9908_50,0.8684171649223641
5056_10,0.3435834674560988
16071_151,0.923993902118114
19865_72,0.4141277574158873
19472_5,0.35818165852252815
3336_66,0.9676497165944227
7687_14,0.5049315522814996
17542_112,0.8219089118504189
5256_85,0.7428882524485927
11094_31,0.49285986253643604
19338_13,0.6935112264488865
4817_30,0.8195133879330938
6292_18,0.9688705666279182
10504_133,0.9666722584275623
10744_22,0.9424910573929602
538_116,0.9119183059246291
13436_43,0.4780128211535729
18634_87,0.9022568303417119
8003_11,0.7754986133495223
4843_80,0.6956406295777938
9106_128,0.733335848986284
6412_21,0.6450549829394486
14801_110,0.9489202977566261
18331_61,0.9272795428802734
16137_98,0.6874644754104204
1575_58,0.2767351223583026
5427_50,0.8491529169272809
1964_28,0.8239317357202757
7169_46,0.2595657336132788
3961_69,0.13584326572626537
18228_119,0.9954737235315506
8379_133,0.898955871997813
6344_10,0.8605891135241963
9821_45,0.7458941733535515
3889_43,0.5650246369887804
6423_77,0.3480777431638165
18415_51,0.6724944146821398
4975_63,0.7794464317917796
19624_138,0.9103245899746336
18026_113,0.8310266827683274
12764_145,0.7740591295987675
5900_13,0.62715173430942
1300_46,0.42166370301721834
9626_156,0.2619765089397675
970_58,0.07162072979745092
3440_130,0.9888310270268933
16115_43,0.5313371558205918
254_109,0.7683923830948621
16157_152,0.8812484455749356
11738_128,0.39260281489324067
6912_13,0.939299906197454
14044_55,0.8886389557450872
8335_135,0.8801861517935323
4169_59,0.916141309524442
955_71,0.13427831356718345
19683_45,0.6288101015834667
8411_83,0.3771759073702832
12362_87,0.5852330272875037
2603_83,0.6858813905762151
13153_137,0.8802974330470499
3889_38,0.9451797081651852
12429_21,0.5467838486500743
11507_127,0.9528042116042315
19153_28,0.9094120005134405
7001_66,0.821162112165039
10211_63,0.691493856484549
14169_62,0.8700956410283522
2562_165,0.8800696176235181
537_97,0.4902460761234592
10495_81,0.675395097901503
15294_45,0.2824694559590511
11618_62,0.5327809850539905
6524_124,0.691751657370123
19407_32,0.6244763868440649
19447_33,0.9590411971046547
15998_152,0.9671222421490433
10127_99,0.7776828461847158
4247_10,0.4628346236987942
17489_111,0.8935238577497403
8767_103,0.8559556690162101
218_125,0.8753474587981932
4596_126,0.2498733414432702
900_16,0.9452667730096441
18681_62,0.9721509877446984
16553_185,0.9780166099127346
8300_27,0.9603103126809412
13662_48,0.2132054294461884
18480_183,0.8875468296425041
1342_61,0.3639324727615513
561_2,0.6437371242779297
1697_67,0.5413188464193913
3771_16,0.7148430595147043
8577_36,0.6630980965218447
7345_166,0.9014720718703199
7742_39,0.8840052165222068
13285_100,0.465930387969973
4076_67,0.346181475133082
18445_54,0.6231227164041034
18181_83,0.7575634051234128
15483_94,0.6790879372308263
14986_152,0.8240878424336501
3647_18,0.6707762011001807
10939_126,0.9520595444947499
2845_74,0.6847665381411284
6098_20,0.6619999168796752
1410_66,0.6928488068103535
5365_114,0.3957374671324608
14877_44,0.5326026142428417
2778_15,0.8582557524641244
15113_94,0.9090644801223899
6329_10,0.7038706250195608
4392_24,0.7585570404733294
3478_27,0.9311396066048537
6415_116,0.6484889461874275
16456_157,0.8555813244838416
2145_116,0.29802652762146886
2364_84,0.10792030131449147
6093_78,0.4339817441346044
36_128,0.294112834740448
15503_156,0.9138639839836857
10252_135,0.4649003167548799
9415_136,0.8120338532304957
2010_19,0.9175229745223566
16938_155,0.9456719848261326
2419_42,0.5955400807392
662_126,0.898894529558987
18008_64,0.6353798450324819
6018_73,0.2166463250780434
18599_153,0.8363831092732611
2332_133,0.34545141485328734
14507_99,0.6052057020864188
5342_57,0.4708474510226629
15053_43,0.5968745329134929
8415_32,0.5401564583135654
7348_57,0.9695904134976403
3242_81,0.46620213357527
18341_132,0.6849070762694096
6124_60,0.937512923551822
16570_155,0.96924975760744
15315_158,0.9139100940526896
18782_49,0.940355222653339
10433_102,0.6210808258889073
4937_66,0.16552290842994888
19356_126,0.5198128430723875
6497_20,0.7504047091548527
3648_30,0.7627896424214452
18680_74,0.4351958717700479
16824_95,0.8340082473635413
12618_146,0.9673060872132246
4824_17,0.8603887417107019
14257_110,0.9594275710531415
12937_182,0.7679533748207927
13109_38,0.9709302540312857
5585_113,0.895509850141604
19918_180,0.3604444575478408
11807_53,0.6591995318730234
8840_46,0.5388079276716159
4051_134,0.5384198291445736
756_19,0.9387400607848827
5321_18,0.5244735465512796
